"X1","X2","X3","X4","Y1","Y2","Y3","iter","nfe","run"
0.737255295040086,0.869494129670784,0.992905415827408,0.152031762059778,6.48182742316785,60,0.435193683908216,0,253,1
0.999616399407387,0.698318485403433,0.715144170215353,0.0989122288301587,6.64766666666667,60,0.459120857981051,0,253,1
0.179973917314783,0.696180776227266,0.775396677898243,0.546602271962911,4.96062962962963,49,0.21571629341071,0,253,1
0.821469702292234,0.0530757193919271,0.555358465295285,0.4720840791706,5.1466862745098,51,0.242560420503507,0,253,1
0.133974852738902,0.522074085660279,0.851539616240188,0.756699099438265,3.11118018018018,53,0,0,253,1
0.403880191734061,0.169255126733333,0.605393573874608,0.321426357841119,5.14551612903226,41,0.24239159270412,0,253,1
0.584445398068056,0.9079323427286,0.559105727355927,0.444125790847465,6.35644642857143,56,0.417103798668508,0,253,1
0.296028706477955,0.733453114982694,0.459558850852773,0.486019116593525,5.95718657937807,47,0.359498857218016,0,253,1
0.658885161392391,0.78452768502757,0.392591334413737,0.582047723000869,6.36736363636364,50,0.418678926037172,0,253,1
0.115229803137481,0.249381568282843,0.366755306255072,0.87484107981436,3.181,54,0,0,253,1
0.0085829037707299,0.0552204779814929,0.819560019765049,0.381500440882519,1.569,51,0,0,253,1
0.117464777780697,0.101940235355869,0.285672897007316,0.178619738901034,5.1466862745098,26,0.242560420503507,0,253,1
0.634265676373616,0.120616858825088,0.125354392454028,0.472237050998956,6.09766666666667,42,0.379767229356033,0,253,1
0.00440875650383532,0.0764266746118665,0.45590177224949,0.877751484513283,2.6315,54,0,0,253,1
0.345388686982915,0.484708483098075,0.998801199020818,0.568274121033028,4.62558128078818,60,0.167375743873637,0,253,1
0.962635163450614,0.986258417367935,0.155081803910434,0.0640586374793202,6.847715371128,59,0.487983749982397,0,253,1
0.237204100005329,0.0241046585142612,0.182081550359726,0.505684828618541,4.40257190635452,36,0.135200101912352,0,253,1
0.664054161403328,0.673167885281146,0.963528164895251,0.752187894191593,5.49298347107438,58,0.292523946194543,0,253,1
0.258079615421593,0.833420243579894,0.0144060535822064,0.0156738548539579,6.79558333333333,52,0.480462174770355,0,253,1
0.688171729445457,0.62373439851217,0.613699492998421,0.926744198892266,5.71618518518519,56,0.324727338794573,0,253,1
0.96477811713703,0.20199885033071,0.958386366954073,0.0188898802734911,6.34009090909091,58,0.414744035361551,0,253,1
0.135697271442041,0.470892237499356,0.378779161721468,0.17886566882953,5.98363157894737,35,0.36331432389949,0,253,1
0.872382929548621,0.642594208708033,0.172195588937029,0.803415702655911,6.49172351421189,54,0.43662148524194,0,253,1
0.091936678159982,0.920447844080627,0.0663793568965048,0.623529660981148,6.227875,56,0.398553599769153,0,253,1
0.577757940627635,0.280074157053605,0.0317808627150953,0.320214821724221,6.553,40,0.445462415235897,0,253,1
0.837953079026192,0.984122511930764,0.222798889270052,0.775343139888719,6.56365971316819,59,0.447000391454074,0,253,1
0.318478166824207,0.770087610930204,0.068081655073911,0.165612453594804,6.70424263038549,49,0.467283599824771,0,253,1
0.0206204680725932,0.00685490248724818,0.716654217569157,0.408189680194482,2.50489743589743,46,0,0,253,1
0.471689011435956,0.317688297247514,0.136661257129163,0.866270759608597,5.84528571428571,54,0.343353875961003,0,253,1
0.442576047731563,0.278830169234425,0.714917538221925,0.387591189006343,5.20251515151515,46,0.25061537318066,0,253,1
0.670097657479346,0.660270534921438,0.583764847368002,0.0636879010125995,6.6210826446281,44,0.455285333231583,0,253,1
0.358076388482004,0.428766498574987,0.252112116431817,0.0351687115617096,6.57990282131661,33,0.44934393612994,0,253,1
0.290741199161857,0.371367604704574,0.92030683439225,0.336259159492329,4.92074358974359,56,0.209961562508093,0,253,1
0.197498246561736,0.144163774559274,0.995807625120506,0.993844954064116,2.09155639097744,60,0,0,253,1
0.49830650864169,0.476264892844483,0.632214616984129,0.521366929868236,5.69766666666667,42,0.322055499446929,0,253,1
0.692427943926305,0.0419418262317777,0.259129531448707,0.21516322158277,6.09290476190476,45,0.379080184952354,0,253,1
0.116726022213697,0.21086478070356,0.740008529741317,0.858818905660883,0.506757575757576,53,0,0,253,1
0.308370739454404,0.667495666537434,0.0740824737586081,0.380180818028748,6.5269595959596,44,0.441705323324137,0,253,1
0.0570829752832651,0.0888872283976525,0.647465357324108,0.237264933995903,2.81016666666667,43,0,0,253,1
0.0706369583494961,0.0785645884461701,0.715440969681367,0.170078539755195,3.09766666666667,46,0,0,253,1
0.493576262844726,0.471681462135166,0.857423749053851,0.171121521387249,6.08973015873016,53,0.3786221553499,0,253,1
0.968889163341373,0.820046299137175,0.545376353198662,0.301600856473669,6.60265171153207,59,0.452626130649556,0,253,1
0.116573807317764,0.849609423195943,0.907853857148439,0.102342845173553,5.9330964360587,56,0.356023147606218,0,253,1
0.0620960821397603,0.937048447784036,0.600957656744868,0.0208212928846478,6.3076081871345,57,0.410057450170899,0,253,1
0.464405168779194,0.510512232081965,0.72376298927702,0.796972798882052,5.06295548489666,50,0.230479798715432,0,253,1
0.703583258669823,0.758725486230105,0.78688377304934,0.180884304689243,6.45545652173913,50,0.431388908056432,0,253,1
0.294434121344239,0.78991681872867,0.65823466796428,0.994062480749562,4.90023076923077,60,0.207001986615318,0,253,1
0.862610519630834,0.922997701447457,0.956723405979574,0.715261293575168,6.0320781671159,58,0.370304164927991,0,253,1
0.761892498936504,0.640066791558638,0.567839363357052,0.0349714199546725,6.67186378737542,49,0.462612002218355,0,253,1
0.161718568764627,0.738863376900554,0.829828918911517,0.397663527633995,5.21610638297872,52,0.252576306879054,0,253,1
0.931679685600102,0.0652253043372184,0.40200356929563,0.458249756135046,5.6982514619883,57,0.322139873321065,0,253,1
0.906064944108948,0.41069781081751,0.0899729558732361,0.740645374637097,6.49463636363636,55,0.437041749190068,0,253,1
0.55362255894579,0.688983849482611,0.192298591369763,0.0669011739082634,6.75151282051282,45,0.474103710938223,0,253,1
0.967935315798968,0.0886848205700517,0.594862246187404,0.23903753538616,5.91483620689655,58,0.353388574072508,0,253,1
0.462530365446582,0.102403160417452,0.154716942925006,0.449333356460556,5.81335294117647,34,0.33874663701868,0,253,1
0.869511807337403,0.641984226182103,0.915572972269729,0.658050380647182,5.86984582256675,56,0.346897391800138,0,253,1
0.714526719879359,0.759167361538857,0.0756909232586622,0.628006158396602,6.62665217391304,48,0.456088901156117,0,253,1
0.239966872613877,0.356505218660459,0.326320195104927,0.132231677649543,6.20686206896552,29,0.395521868268001,0,253,1
0.339552125893533,0.623639145167544,0.651902885641903,0.498664692975581,5.61467346938776,43,0.310081296982795,0,253,1
0.493842673255131,0.772411276353523,0.106489806668833,0.270677232183516,6.69007029478458,49,0.465238824813819,0,253,1
0.0734697389416397,0.468988787848502,0.8214791205246,0.632524429820478,3.106,51,0,0,253,1
0.145531596150249,0.743873111903667,0.526382384356111,0.91724719828926,4.6590701754386,56,0.172207498981185,0,253,1
0.708459784742445,0.0805272655561566,0.973847872111946,0.571305366232991,3.80464130434783,59,0.0489310783938575,0,253,1
0.522244284627959,0.115822839550674,0.958109900821,0.782393579371274,2.57664564564565,58,0,0,253,1
0.605047644814476,0.250353917712346,0.888361567398533,0.831303125713021,4.02449593495935,55,0.0806515560466528,0,253,1
0.347468670224771,0.445052154362202,0.436743346508592,0.652113381074741,5.44824137931034,43,0.286068587405907,0,253,1
0.665384951978922,0.674367409897968,0.655388218350708,0.4678068254143,6.1758347107438,44,0.39104526197429,0,253,1
0.649962953524664,0.263598388759419,0.882517357356846,0.188030469929799,5.87611627906977,54,0.347802089030409,0,253,1
0.261548312846571,0.509977034525946,0.467393112368882,0.918730503413826,4.81544444444444,56,0.194769072925183,0,253,1
0.997810893924907,0.966469189152122,0.189165271585807,0.83291429025121,6.61720689655172,60,0.454726142916134,0,253,1
0.658634922001511,0.296894340077415,0.726429502479732,0.692287127487361,5.08222377622378,47,0.233259814777633,0,253,1
0.666650726925582,0.891346990596503,0.658119961153716,0.654570623999462,6.14918181818182,55,0.387199800632206,0,253,1
0.634473918238655,0.601416301913559,0.380717633059248,0.760862411232665,6.07734146341463,49,0.376834722754961,0,253,1
0.72123603336513,0.790227044373751,0.991287669865415,0.00620995531789958,6.6246170212766,60,0.45579527070792,0,253,1
0.685190053191036,0.112665663240477,0.0523811301682144,0.898560199420899,5.85256862745098,55,0.344404649754867,0,253,1
0.68897329038009,0.838481999700889,0.688769204774871,0.911361000034958,5.85407692307692,56,0.344622265629335,0,253,1
0.429216832853854,0.0745065645314753,0.633420573547482,0.0426632764283568,5.81736363636364,42,0.339325297412154,0,253,1
0.408407488837838,0.617639620788395,0.63566017174162,0.91246364521794,5.13933333333333,56,0.241499543115472,0,253,1
0.102090581785887,0.23468403541483,0.0481726655270904,0.853649077005684,5.03330179028133,53,0.226201383679315,0,253,1
0.161136164329946,0.469561861362308,0.111629751743749,0.964757194276899,5.52242857142857,58,0.296772265391512,0,253,1
0.527031195117161,0.220093936659396,0.234639218309894,0.554656577063724,5.87694594594595,39,0.347921792807091,0,253,1
0.210720921866596,0.806615411303937,0.449928609887138,0.516935236286372,5.80978787878788,51,0.338232272224481,0,253,1
0.401020783931017,0.112050200346857,0.816977976821363,0.711052323691547,2.47938709677419,51,0,0,253,1
0.541851500980556,0.456009117420763,0.0343386486638337,0.47999045625329,6.55174303405573,38,0.445281061038195,0,253,1
0.197722299257293,0.888057102449238,0.0821392280049622,0.312421382404864,6.55697402597403,55,0.446035785020059,0,253,1
0.885801943251863,0.132894789567217,0.737711924593896,0.343392274109647,5.60170707070707,55,0.308210513736412,0,253,1
0.934498139191419,0.84131878730841,0.745885918149725,0.213504592422396,6.57472469635628,57,0.448596839757073,0,253,1
0.670510933734477,0.580529465572909,0.714641294674948,0.415440634358674,6.09463636363636,46,0.379330019280964,0,253,1
0.496919205645099,0.151278342120349,0.896379857324064,0.380982550792396,4.51871929824561,55,0.151957769188517,0,253,1
0.910836802097037,0.214395039947703,0.69590552826412,0.339459578040987,5.90827272727273,56,0.352441599664223,0,253,1
0.841336799552664,0.991307076299563,0.00908084399998188,0.00208508153446019,6.88484615384615,60,0.493340954241257,0,253,1
0.669321516063064,0.856016082223505,0.337534572929144,0.278258198406547,6.63082847341338,53,0.456691454828074,0,253,1
0.307835154701024,0.690430785296485,0.604778921464458,0.20217498880811,6.18861316872428,45,0.39288892926335,0,253,1
0.229652064386755,0.443906148662791,0.62157651828602,0.00940969563089311,6.26696837944664,42,0.4041939661588,0,253,1
0.0353679247200489,0.392263413174078,0.489844890544191,0.521658807760105,3.86187557603687,37,0.0571888004670129,0,253,1
0.941864313092083,0.419617450563237,0.186474160756916,0.12544698221609,6.72376315789474,57,0.470100008353014,0,253,1
0.604622257174924,0.71595492772758,0.298210273729637,0.198065456701443,6.62771261930011,46,0.45624190150052,0,253,1
0.433651215862483,0.112835578853264,0.875745218712837,0.261675638146698,4.52458288770053,54,0.152803763915818,0,253,1
0.385944021632895,0.565316237509251,0.33247194183059,0.15053751389496,6.49096691480562,39,0.436512323590481,0,253,1
0.74148096004501,0.99824696034193,0.689458616776392,0.806124245049432,6.134125,60,0.385027413071707,0,253,1
0.198263635858893,0.0406751108821481,0.0364814158529043,0.618805936304852,5.02190909090909,42,0.224557652706549,0,253,1
0.496700985589996,0.540198485367,0.500556734390557,0.613244723062962,5.85205263157895,41,0.344330202218864,0,253,1
0.223428858909756,0.776187146315351,0.0668898476287723,0.174187701195478,6.6648065661047,49,0.461593791098644,0,253,1
0.277847960358486,0.233848993899301,0.910901558352634,0.92451852816157,1.47708695652174,56,0,0,253,1
0.509728508535773,0.634844842134044,0.936430204892531,0.18308830820024,6.13933333333333,57,0.385778867888232,0,253,1
0.831655317451805,0.481280618114397,0.779348838143051,0.55177179700695,5.90792307692308,52,0.352391152347869,0,253,1
0.544316208222881,0.882212017197162,0.274185362737626,0.536767853423953,6.46803703703704,54,0.433204016308907,0,253,1
0.0066937746014446,0.29861021367833,0.362220554379746,0.568943332182243,3.306,39,0,0,253,1
0.66688913339749,0.695058419369161,0.328376503428444,0.0584891433827579,6.71887878787879,45,0.469395294745172,0,253,1
0.189497095299885,0.0895830988883972,0.671901375753805,0.961901981150731,0.664238095238096,58,0,0,253,1
0.138246178859845,0.222003715811297,0.998184715863317,0.0638107492122799,4.87150343249428,60,0.202857225868458,0,253,1
0.375448115635663,0.00439299270510674,0.98305590543896,0.301960406592116,2.66988888888889,59,0,0,253,1
0.710388230392709,0.32507264893502,0.0944505920633674,0.851313494611531,6.23146583850932,53,0.399071683524645,0,253,1
0.015107296872884,0.86315593495965,0.812561141559854,0.301254865014926,5.00647169811321,53,0.222330356097707,0,253,1
0.617447354597971,0.501392816426232,0.966898271813989,0.608321206411347,5.35824867724868,58,0.273084501117974,0,253,1
0.151339856442064,0.260752784786746,0.26428966736421,0.570763587020338,4.87836842105263,39,0.203847701782229,0,253,1
0.223016942851245,0.947575518395752,0.517039461294189,0.567854317836463,5.83031350114416,57,0.341193695158587,0,253,1
0.358265517977998,0.824492369079962,0.483746125828475,0.393507372355089,6.21150397877984,52,0.396191599881668,0,253,1
0.940776444971561,0.316154132829979,0.481163402553648,0.0845781818497926,6.5671273554256,57,0.447500700537527,0,253,1
0.440202032215893,0.469266458414495,0.283347151475027,0.285223704529926,6.34571861471861,35,0.415555996929536,0,253,1
0.815988978138193,0.257380353985354,0.71941178268753,0.382661270909011,5.77903921568628,51,0.333795875874517,0,253,1
0.287980342516676,0.165912380209193,0.937290687579662,0.39067236892879,3.53292307692308,57,0.00972775601256337,0,253,1
0.930370261427015,0.739642500411719,0.638291915645823,0.740953965345398,6.17661403508772,57,0.391157702364409,0,253,1
0.0521005452610552,0.0969556968193501,0.200910630635917,0.948739523300901,1.92707843137255,58,0,0,253,1
0.813040966400877,0.585899326717481,0.0914514802861959,0.492092931410298,6.64864705882353,51,0.459262308299456,0,253,1
0.330662336666137,0.892537071369588,0.235814185114577,0.344282672740519,6.49788311688312,55,0.437510188556214,0,253,1
0.180336392717436,0.724400650244206,0.170667166588828,0.987145747290924,5.73545795339412,59,0.327508000778261,0,253,1
0.896706216968596,0.590791239403188,0.352514754282311,0.939453838160262,6.17963636363636,57,0.391593761886649,0,253,1
0.50359379965812,0.9338446368929,0.211940712062642,0.815595146734267,6.384216374269,57,0.421110427682731,0,253,1
0.447428278857842,0.65351642598398,0.306890839943662,0.656223190249875,6.11281818181818,43,0.381953279731378,0,253,1
0.379298253916204,0.928555579623207,0.219051243970171,0.278621322009712,6.59474269005848,57,0.451485022371733,0,253,1
0.297463165596128,0.980862716445699,0.933836355805397,0.339480391703546,5.89058279009126,59,0.349889307472409,0,253,1
0.707568284124136,0.302347865886986,0.340335769113153,0.128636362729594,6.52520289855072,46,0.441451868208155,0,253,1
0.607616689987481,0.609086362179369,0.415175821166486,0.953592811012641,5.82689530041642,58,0.34070051946565,0,253,1
0.994621838210151,0.269371639471501,0.572440590010956,0.912128316005692,5.475,60,0.289929303130861,0,253,1
0.700884667458013,0.590381198562682,0.400072134332731,0.2368076343555,6.5435,46,0.444091761650555,0,253,1
0.895503205712885,0.987648519221693,0.27913959720172,0.401308840839192,6.69217103235747,59,0.465541917812361,0,253,1
0.101259374292567,0.596275027375668,0.0897974683903158,0.252203670097515,6.38006743185079,41,0.420511821072109,0,253,1
0.760734181152657,0.115521528525278,0.192009168211371,0.174463545903563,6.45480952380952,49,0.431295559632019,0,253,1
0.975713957799599,0.157566299196333,0.190499222837389,0.0692044671159238,6.66405084745763,59,0.461484756522526,0,253,1
0.42776302061975,0.00654595205560327,0.270254479954019,0.467687383759767,4.78453535353535,34,0.19030953015948,0,253,1
0.863811834249645,0.665823080344126,0.319283268647268,0.379969300003722,6.58365866209262,53,0.449885826301057,0,253,1
0.49642765452154,0.796755974646658,0.013228596188128,0.343188514234498,6.72877777777778,50,0.470823514323731,0,253,1
0.169282994465902,0.0328584995586425,0.858029342023656,0.4353761987295,0.684571428571429,53,0,0,253,1
0.0567651693709195,0.761188566451892,0.735987366875634,0.01696398970671,6.0997074829932,49,0.38006167695761,0,253,1
0.94615610782057,0.677931454731151,0.492484245449305,0.440214632544667,6.46784210526316,57,0.433175891684195,0,253,1
0.696016824105754,0.395221818005666,0.0267225096467882,0.977511156117544,6.38117921146953,59,0.420672227884798,0,253,1
0.021268687909469,0.839480450376868,0.985678405268118,0.687998005189002,3.00348520710059,59,0,0,253,1
0.125817556865513,0.41054650908336,0.0519451354630291,0.71799325523898,5.81294444444444,46,0.338687699386011,0,253,1
0.778245079098269,0.498144066659734,0.661147687351331,0.0731546101160347,6.53190702947846,49,0.442419135691597,0,253,1
0.610197922913358,0.954673813655972,0.450510968919843,0.343238915782422,6.53066358284272,58,0.442239732050602,0,253,1
0.857988559640944,0.0110592201817781,0.512455084361136,0.297693292610347,5.53477358490566,53,0.298553395600297,0,253,1
0.233656339114532,0.480396118015051,0.384652917506173,0.272849015425891,5.99932298136646,35,0.365578268845255,0,253,1
0.20174071402289,0.805784903699532,0.146292775403708,0.891373945400119,5.99962745098039,55,0.365622197515567,0,253,1
0.256655399920419,0.236688037635759,0.455380010185763,0.549394429661334,4.59042028985507,38,0.162302739843467,0,253,1
0.0220757098868489,0.079266351647675,0.855522160185501,0.80191589309834,5.80938461538461,53,0.338174089652953,0,253,1
0.939743027091026,0.254121435573325,0.252806483535096,0.563766059232876,6.24678947368421,57,0.401282567260743,0,253,1
0.352861020946875,0.879356953548267,0.969547887565568,0.623816347215325,5.3486245210728,59,0.27169593436341,0,253,1
0.396247773198411,0.185091654304415,0.426613700110465,0.482054686639458,5.21056989247312,35,0.251777505767295,0,253,1
0.164145439630374,0.5245999279432,0.679035555105656,0.80378175736405,3.82964864864865,51,0.0525391211439401,0,253,1
0.893483291380107,0.712406004779041,0.916371422354132,0.366500768344849,6.26696837944664,56,0.4041939661588,0,253,1
0.687258873367682,0.265263098292053,0.945863373577595,0.804612466599792,4.347,57,0.127182224787188,0,253,1
0.234902077820152,0.822723703226075,0.453052381752059,0.629963609389961,5.71360869565217,51,0.324355604624466,0,253,1
0.524632308166474,0.41767136612907,0.990165910217911,0.0629796525463462,6.17086486486486,60,0.390328215966652,0,253,1
0.64725006558001,0.52293064375408,0.92593980114907,0.395878435345367,5.83986235072282,56,0.342571396728151,0,253,1
0.790016087004915,0.75381678994745,0.0922076988499612,0.758855264401063,6.611,50,0.453830616072717,0,253,1
0.534995914204046,0.958832898642868,0.477989323437214,0.322119963355362,6.50223411978221,58,0.43813794831658,0,253,1
0.381154438946396,0.23001201916486,0.303260122193024,0.981010726187378,4.62230434782609,59,0.166902950198541,0,253,1
0.986548173706979,0.566134115913883,0.716676351381466,0.0795526860747486,6.61113906996958,59,0.453850680994024,0,253,1
0.00853312620893121,0.463549559703097,0.310383927542716,0.443944811820984,4.74717647058824,34,0.184919415753605,0,253,1
0.516531646018848,0.844962529838085,0.0661668188404292,0.532995728543028,6.64033197348292,53,0.458062613401085,0,253,1
0.571327546378598,0.388823751360178,0.612310264725238,0.714348276378587,5.37103308519438,46,0.274929026863999,0,253,1
0.61539528449066,0.583517040126026,0.315867775585502,0.550883704563603,6.32028571428571,42,0.411886555228064,0,253,1
0.993645422859117,0.868221604498103,0.171822773991153,0.904885713243857,6.59149382716049,60,0.451016278626532,0,253,1
0.642404925543815,0.235003686277196,0.293184666661546,0.177842078264803,6.3789271991911,43,0.420347309073886,0,253,1
0.314162081340328,0.456706708995625,0.701373895164579,0.779437021352351,4.47566230936819,49,0.145745535906535,0,253,1
0.647845446132123,0.367581218946725,0.70375373470597,0.377035888377577,5.86123255813953,46,0.345654675824489,0,253,1
0.252461019903421,0.000690143322572112,0.171564644901082,0.97871629265137,2.83377777777778,59,0,0,253,1
0.316591049078852,0.328836545115337,0.721729607554153,0.0329355022404343,6.06062962962963,47,0.374423550660746,0,253,1
0.888184771174565,0.96306746546179,0.799717951565981,0.312550896080211,6.50780250783699,58,0.438941351585196,0,253,1
0.59022169932723,0.472383382264525,0.176553400466219,0.281461905688047,6.55957142857143,40,0.446410536512975,0,253,1
0.00709328660741448,0.638689390616491,0.0461017363704741,0.751191349001601,5.62867441860465,48,0.312101344481987,0,253,1
0.0324671871494502,0.25933809671551,0.306450795615092,0.527015786385164,3.95778571428571,37,0.0710266504524187,0,253,1
0.960639764321968,0.156692762859166,0.0611451799049973,0.259122845018283,6.62065517241379,58,0.455223657829143,0,253,1
0.45996019244194,0.240675818873569,0.470214268891141,0.0484010933432728,6.33050980392157,35,0.413361679977142,0,253,1
0.0672073801979423,0.282963487552479,0.986049343831837,0.683087788289413,0.123307692307693,59,0,0,253,1
0.741797630907968,0.319189803209156,0.835121448850259,0.44987426768057,5.5668024691358,52,0.303174501390247,0,253,1
0.22489524865523,0.507060165517032,0.716874677920714,0.793872500536963,4.15322222222222,50,0.0992240978534443,0,253,1
0.115016638766974,0.945124299265444,0.868210311047733,0.368971195770428,5.35205263157895,57,0.272190539832484,0,253,1
0.957287148805335,0.295068943640217,0.573406980372965,0.399672931525856,6.10871883289125,58,0.381361828436192,0,253,1
0.600402763579041,0.864005781244487,0.414008917985484,0.516307851765305,6.38613115508514,53,0.42138669096597,0,253,1
0.697219520807266,0.125639691017568,0.325698507251218,0.61281370325014,5.51371604938272,45,0.295515228593669,0,253,1
0.928658550139517,0.73819273756817,0.923754896735772,0.664536770200357,6.0112538260545,57,0.367299643060813,0,253,1
0.578643354587257,0.82388123543933,0.577159476932138,0.0485393134877086,6.66176923076923,52,0.461155566407334,0,253,1
0.165305673144758,0.905428352532908,0.694148540031165,0.287828214466572,5.86736363636364,55,0.346539263650792,0,253,1
0.255759403575212,0.441141741815954,0.363770978990942,0.996726197889075,4.7340303030303,60,0.183022695574997,0,253,1
0.151054865680635,0.531919861678034,0.76803556852974,0.895616802154109,3.19831301939058,55,0,0,253,1
0.559968814719468,0.0943855047225952,0.317526522558182,0.951354561839253,4.56900904977376,58,0.159213540581988,0,253,1
0.887914100429043,0.27500002970919,0.646078582853079,0.101484162732959,6.39936363636364,55,0.4232958644299,0,253,1
0.163738004397601,0.461794370785356,0.00288057210855186,0.335416774032637,6.43688235294118,34,0.428709039524048,0,253,1
0.404116524616256,0.961735240882263,0.956810981966555,0.789293000241742,5.31809677419355,58,0.267291411656839,0,253,1
0.727195065002888,0.942224145401269,0.73002783767879,0.110099480487406,6.63275438596491,57,0.45696932419058,0,253,1
0.852640623459592,0.5751823768951,0.192448743619025,0.114404885098338,6.76260377358491,53,0.475703906158549,0,253,1
0.211549285566434,0.694279255578294,0.0398699536453933,0.930444455007091,6.12493939393939,57,0.383702120031654,0,253,1
0.0961516003590077,0.0569064586888999,0.890755214728415,0.839304662542418,4.2846862745098,55,0.118191642549388,0,253,1
0.849310814868659,0.256030996562913,0.0469328826293349,0.0978114074096084,6.74389308176101,53,0.473004340176166,0,253,1
0.0853090735618025,0.494160266127437,0.950680700596422,0.600774783175439,2.80252777777778,58,0,0,253,1
0.205902332207188,0.19863997772336,0.419480198295787,0.489552856888622,4.61695041322314,35,0.16613048812915,0,253,1
0.176380162825808,0.352929762331769,0.0211824723519385,0.585199219407514,6.03444827586207,40,0.370646122617525,0,253,1
0.416704707080498,0.021894671022892,0.89998777047731,0.450576070463285,2.43580769230769,55,0,0,253,1
0.964520255569369,0.772571615641937,0.0486267353408039,0.24114357936196,6.81277339901478,58,0.482942345839674,0,253,1
0.792318752966821,0.361249747220427,0.251843988895416,0.864843646762893,6.03720689655172,54,0.371044134547933,0,253,1
0.864431224996224,0.583231155294925,0.624300417723134,0.277624221751466,6.43571698113208,53,0.428540900466322,0,253,1
0.157661909004673,0.0442188575398177,0.924441410694271,0.620395105797797,1.469,56,0,0,253,1
0.233128024498001,0.560996597632766,0.954283896600828,0.625865364912897,4.21528093645485,58,0.108177887239193,0,253,1
0.872885035118088,0.435772874392569,0.725437361281365,0.337922097882256,6.1925039281706,54,0.393450285409118,0,253,1
0.99267622968182,0.288069075439125,0.274577238131315,0.227161969058216,6.56241025641026,60,0.446820120676707,0,253,1
0.178794461302459,0.427344252122566,0.411711972206831,0.696433453820646,4.85307792207792,45,0.200198805666992,0,253,1
0.782803670503199,0.355745785403997,0.604392013745382,0.655402490869164,5.71513793103448,50,0.324576241672844,0,253,1
0.162055017659441,0.0998676766175777,0.146556615829468,0.39404695504345,5.19864705882353,31,0.250057287378954,0,253,1
0.236534043680876,0.961193850729614,0.374600297538564,0.582439207471907,6.03144977511244,58,0.370213500954039,0,253,1
0.11248393333517,0.536163032054901,0.55090670962818,0.201949239941314,5.63688235294118,38,0.31328557970584,0,253,1
0.770181460073218,0.748705927981064,0.463383711408824,0.66698229056783,6.29494557823129,49,0.408230497508483,0,253,1
0.892896509729326,0.027881225803867,0.696385832736269,0.755286761326715,3.91002097902098,55,0.064135186700473,0,253,1
