"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","Y1","Y2","iter","nfe","run"
0.272227735258639,0.986316909780726,0.17757629789412,0.90021744556725,0.390870848204941,0.548298977315426,0.676313054282218,0.197300875326619,0.155300584621727,0.797196205938235,1.866950750194,3.20161250316449,0,100,1
0.33825026336126,0.28705605911091,0.640869127120823,0.0745899425819516,0.247489066561684,0.3735527836252,0.17175403283909,0.768474873155355,0.93391013215296,0.130654215812683,2.54106891681378,1.64406576981304,0,100,1
0.849134203279391,0.933662507450208,0.275365830166265,0.204009918496013,0.226731126196682,0.504949232563376,0.18300570291467,0.80305068870075,0.720877572661266,0.154566634213552,4.11369922739489,2.24600249262231,0,100,1
0.830363894812763,0.462984872283414,0.65591285424307,0.796334171202034,0.00477899285033345,0.0424211090430617,0.264808805193752,0.684143376071006,0.311032248195261,0.940528123173863,4.15808406115426,2.22475750054311,0,100,1
0.598247751127928,0.653216269565746,0.278515845770016,0.173355809180066,0.730680429842323,0.403796810191125,0.732416028622538,0.94766139658168,0.493032538797706,0.880878867814317,2.34889650178171,2.32668884531805,0,100,1
0.506512670079246,0.341887951595709,0.318354257382452,0.864680589642376,0.322852549608797,0.0800412804819643,0.982211313443258,0.465727800503373,0.427737049059942,0.854609172791243,2.52735587789543,1.89232424627551,0,100,1
0.865676935762167,0.107084253802896,0.685729414224625,0.534486173419282,0.420419498346746,0.655840495368466,0.0913194098975509,0.734402257716283,0.75483756698668,0.536867885151878,3.37027282152904,2.2761074568348,0,100,1
0.372854779707268,0.0746557884849608,0.736224547494203,0.412710982374847,0.163076597033069,0.708761678310111,0.730742878746241,0.282533699646592,0.279219483491033,0.94672645512037,1.96000110949885,2.99414255869451,0,100,1
0.476883953204378,0.355307210236788,0.840186577988788,0.658971244236454,0.554785680491477,0.697682982077822,0.0238500598352402,0.260229878127575,0.091065029380843,0.118886581389233,2.01770575050005,1.49566535094581,0,100,1
0.145973987877369,0.930751418229192,0.993402245920151,0.688375135185197,0.459320850670338,0.28061922849156,0.249623176408932,0.464842535555363,0.632105061784387,0.46646495978348,3.12679723944049,3.04515462792827,0,100,1
0.218159208539873,0.00293370499275625,0.807713039219379,0.853737770114094,0.555089350091293,0.52305597322993,0.168285707710311,0.310270300833508,0.0109900021925569,0.237569635966793,1.8437479219574,2.63414205855384,0,100,1
0.856400902848691,0.258086254121736,0.597949903225526,0.257415610831231,0.8800107864663,0.974177090218291,0.147548222681507,0.79564543068409,0.458399390336126,0.795924512902275,3.02006603519133,2.20590574910782,0,100,1
0.0983492112718523,0.586061737965792,0.731371397618204,0.117887332802638,0.405950345564634,0.621963001089171,0.289989560376853,0.666919623501599,0.919810036197305,0.599910284392536,4.47145291473517,3.31207198582988,0,100,1
0.879650906426832,0.895249007735401,0.426512158941478,0.908315574750304,0.645321968477219,0.750752114225179,0.938086123671383,0.605390009004623,0.774189179064706,0.388617988675833,2.82175390481817,1.19217848614527,0,100,1
0.0370893478393555,0.552575300214812,0.685759217245504,0.20582189457491,0.864620034582913,0.605975957820192,0.594238321762532,0.1480359043926,0.0875374129973352,0.822465497767553,3.81039187788159,3.52137781531085,0,100,1
0.934219574555755,0.372432199539617,0.566861340776086,0.724931943230331,0.96442701597698,0.352491270052269,0.914937244495377,0.920174500206485,0.949931178241968,0.150175633374602,2.2368673603332,2.80834207172702,0,100,1
0.0537442110944539,0.19992020376958,0.347068757982925,0.403501515975222,0.663814318366349,0.351565197343007,0.546930308220908,0.0414315860252827,0.951195699162781,0.322729957755655,4.25940555472179,2.04522358913317,0,100,1
0.154892785474658,0.396112537011504,0.844584999606013,0.808645384153351,0.794549116399139,0.51990451454185,0.98865311476402,0.88999805948697,0.675689351046458,0.000566399423405528,5.087514137057,3.52571920787308,0,100,1
0.752090157708153,0.539357725763693,0.474925334798172,0.374199737329036,0.433942447882146,0.390066472347826,0.992496432503685,0.761157799977809,0.360160617623478,0.770267748273909,2.51490292588233,1.59576129035474,0,100,1
0.479621136095375,0.587642854778096,0.867244826396927,0.187211425276473,0.186625961679965,0.968830947997048,0.838001360418275,0.506732090376318,0.24074669694528,0.0868836476001889,2.36593993838617,1.928098154256,0,100,1
0.302929205354303,0.917834171792492,0.658561711665243,0.402860659174621,0.424493063008413,0.899197241757065,0.538090200629085,0.819783176295459,0.0186496635433286,0.584483999293298,1.70250843334603,3.31725405744942,0,100,1
0.148180699441582,0.732818370452151,0.177013873821124,0.198900963179767,0.488517076242715,0.818273310316727,0.151582036865875,0.753992048790678,0.417649022303522,0.525907471077517,1.64316910330389,4.25662622400115,0,100,1
0.540378949372098,0.484674433944747,0.929448161041364,0.0224175481125712,0.595152077265084,0.0911024832166731,0.0813937310595065,0.03045400721021,0.175161672756076,0.239285285118967,1.96119120819466,2.08358750559372,0,100,1
0.211882101139054,0.126220998354256,0.0532245291396976,0.550399967236444,0.18948810454458,0.193993659457192,0.852585374843329,0.208212366327643,0.792118724901229,0.713882069801912,3.40231455893711,2.50287682338711,0,100,1
0.267482661409304,0.27655491605401,0.682379661593586,0.715630738995969,0.732968307100236,0.666735358070582,0.615937010617927,0.274431373225525,0.513912103138864,0.624561563599855,2.66800312269257,2.52218440502631,0,100,1
0.414464053232223,0.524808768881485,0.381695330142975,0.07247827318497,0.503864124417305,0.527004124131054,0.322032109135762,0.645655639236793,0.177346366690472,0.131702320883051,1.97095454311588,1.82293978190937,0,100,1
0.355862854979932,0.834305155556649,0.776541827945039,0.111800334881991,0.34873440861702,0.989080828381702,0.260104077169672,0.192089828895405,0.915508442791179,0.989866290939972,2.30673631171963,3.47542647745659,0,100,1
0.542762727942318,0.523192841559649,0.317524993326515,0.668957279762253,0.0341769002843648,0.704200733918697,0.536469030193985,0.425485898274928,0.864977315301076,0.587114556692541,2.92676399416617,1.17340454853999,0,100,1
0.705795360729098,0.564292962430045,0.334316361695528,0.0282446560449898,0.898185379337519,0.449825752526522,0.374967585783452,0.33645127248019,0.92245613061823,0.547437114175409,2.4602358551991,2.09389536345498,0,100,1
0.858455384150147,0.551984153687954,0.0256261245813221,0.319175533484668,0.636280629551038,0.87974690599367,0.186170009663329,0.38096346356906,0.220597320469096,0.670040681492537,4.93805254160977,1.85565605391804,0,100,1
0.305872236611322,0.385797689668834,0.887513124849647,0.92001599795185,0.550569506362081,0.544345748843625,0.739116551587358,0.0990492093842477,0.640524097718298,0.847307166550308,3.00519314756097,2.86074516579809,0,100,1
0.0420372858643532,0.73076373199001,0.721142236609012,0.0829221680760384,0.296896482584998,0.309401019709185,0.954852100461721,0.334734278265387,0.301294134464115,0.369708959246054,3.46247600119248,2.5762832734734,0,100,1
0.158275504596531,0.950369258411229,0.687063581077382,0.194941367954016,0.105959251523018,0.66395793017,0.859194478252903,0.211524817859754,0.571524192811921,0.277202203636989,3.37655301494017,2.48610985523567,0,100,1
0.642926479456946,0.825333914253861,0.205272453604266,0.981378059834242,0.864740509074181,0.639718617545441,0.78676437586546,0.0537161391694099,0.284146966412663,0.839610792463645,3.26221918832639,1.72764912568609,0,100,1
0.393304826458916,0.256789815146476,0.442861411720514,0.89627214660868,0.25148203340359,0.770101692527533,0.467500319238752,0.737464221660048,0.819910786813125,0.993503777775913,2.20097126986868,3.62961082676314,0,100,1
0.994449775200337,0.102672877255827,0.867981521878392,0.848628128878772,0.670583748491481,0.895135826198384,0.340583244338632,0.227384126512334,0.0179759189486504,0.28734865738079,4.97851503367599,3.85136723822569,0,100,1
0.281044123228639,0.703719603363425,0.366668988019228,0.623543580062687,0.775861898204312,0.59777964442037,0.519424406113103,0.659866735106334,0.318117660703138,0.304692954523489,2.1616675633285,2.25420445043504,0,100,1
0.835387425730005,0.135314824990928,0.724084158660844,0.977182202972472,0.533988342620432,0.532383693847805,0.860598418861628,0.66660905838944,0.773106017149985,0.696608108002692,2.00468474626551,2.10895094195909,0,100,1
0.649414975196123,0.468328985618427,0.596510271541774,0.494173654587939,0.394134050235152,0.605549807893112,0.933795779244974,0.61462844372727,0.897306398721412,0.854865357279778,1.99232306324529,1.85052496282576,0,100,1
0.242861514678225,0.665184936253354,0.211405363399535,0.760127604939044,0.427872798871249,0.934547020820901,0.433623088058084,0.4394197370857,0.348361828131601,0.174037142423913,1.28272800315995,2.83386700945976,0,100,1
0.233021468389779,0.152239722432569,0.0494912306312472,0.487570616416633,0.670695367502049,0.0177525621838868,0.76519254478626,0.203136164229363,0.977140692295507,0.357453327393159,4.75247737875242,2.01068085781851,0,100,1
0.0990577866323292,0.435361187672243,0.122213920112699,0.497826346429065,0.426318667130545,0.72871770709753,0.0319903267081827,0.785156533587724,0.741950787138194,0.100256225792691,3.25887078809452,3.38923059552422,0,100,1
0.964303554501384,0.999725703848526,0.33265199419111,0.871016977122054,0.586830813670531,0.673980603925884,0.766482012579218,0.80681087076664,0.426977973431349,0.0201629865914583,3.64469255950728,2.07889656091169,0,100,1
0.799970272695646,0.52368722227402,0.546917861327529,0.336049844743684,0.12244375073351,0.409564333502203,0.891549224499613,0.670040126191452,0.0654030509758741,0.0703254526015371,3.85224088924233,2.338758465665,0,100,1
0.092694970080629,0.525769316824153,0.356405755504966,0.00414584623649716,0.939619036624208,0.507130104117095,0.650998424505815,0.0655616584699601,0.47622784646228,0.478003153111786,3.56031695782621,2.49148388464597,0,100,1
0.973813672550023,0.625522653572261,0.585142814088613,0.960780824068934,0.128412621794268,0.580467571970075,0.495557649759576,0.0551104287151247,0.740513257449493,0.876340389251709,4.23826479143273,2.54493607308425,0,100,1
0.976968458620831,0.505020135315135,0.562906026374549,0.354946120642126,0.28216221393086,0.532554659992456,0.365197468781844,0.865244644926861,0.413264530943707,0.654685612767935,4.56557901297462,2.20988770376297,0,100,1
0.890692502725869,0.335193767677993,0.338477733777836,0.440491407644004,0.196746087865904,0.986174904275686,0.758663646643981,0.240267704706639,0.143754716496915,0.335367036284879,4.37260392132125,2.616951302235,0,100,1
0.185605906648561,0.994472698308527,0.0103461039252579,0.95553053310141,0.615962791489437,0.249672629171982,0.410196122247726,0.169156796298921,0.813170288922265,0.0495575272943825,3.15842971462263,3.11160105811647,0,100,1
0.784480068366975,0.91418845183216,0.0267387996427715,0.662349728634581,0.802712943172082,0.876640198286623,0.52605124306865,0.39832986635156,0.235162878409028,0.514635554747656,3.55006736274945,1.12893543311589,0,100,1
0.549257115460932,0.358217012137175,0.949918192112818,0.302428218070418,0.644547329517081,0.194693787721917,0.5749054052867,0.209935387363657,0.165604480542243,0.431764953304082,1.4230214592623,1.53039580181993,0,100,1
0.549458074383438,0.279314050683752,0.141444837208837,0.832292926032096,0.658602410694584,0.802989636780694,0.926306304754689,0.655407412908971,0.689237603917718,0.3193995046895,3.2214917185529,1.77686185742525,0,100,1
0.946989010553807,0.75373328384012,0.125476005719975,0.0685007800348103,0.220917907776311,0.802028176374733,0.957356914645061,0.787765148794279,0.34991734707728,0.482222214573994,4.99195201389147,2.71907189874678,0,100,1
0.921502541052178,0.196038569090888,0.391441568732262,0.0645541481208056,0.995182624552399,0.767826839815825,0.490584313403815,0.852981742005795,0.294624276924878,0.267783273709938,3.3619618116858,3.68671125071869,0,100,1
0.0101174719166011,0.553209970705211,0.921849458944052,0.000927725806832314,0.493880713358521,0.327787534799427,0.249961297027767,0.537217465229332,0.434557470493019,0.951792341656983,3.88503532942992,4.18243047278287,0,100,1
0.848373538115993,0.31119417399168,0.96132365684025,0.0395682237576693,0.168931660009548,0.757225668057799,0.0471183259505779,0.398294206243008,0.718721635406837,0.696809915825725,4.09889046247724,2.7825645079499,0,100,1
0.502347307512537,0.385932260658592,0.976573116378859,0.912123374408111,0.644847923656926,0.9931213890668,0.741282710805535,0.154843732481822,0.0772529747337103,0.0171446423046291,2.19454363168278,2.12565771115435,0,100,1
0.138504337053746,0.230887651443481,0.278266757028177,0.270782619714737,0.418544251704589,0.893753347685561,0.435934516834095,0.479175695916638,0.00390178360976279,0.449772415915504,1.34784095102223,2.96771124420631,0,100,1
0.460416013840586,0.566445761360228,0.130425126757473,0.799350590212271,0.886584233958274,0.470514417160302,0.0312675940804183,0.699537126580253,0.717222748324275,0.899436454754323,2.46948286074653,2.38898310632478,0,100,1
0.551838436629623,0.784970810171217,0.826919924234971,0.202933641616255,0.158652731217444,0.379208249039948,0.568948398577049,0.530022077495232,0.407799893757328,0.38234043866396,1.86350821418795,1.36982840129818,0,100,1
0.749078342225403,0.877830237383023,0.321001529460773,0.189462292706594,0.0435541437473148,0.874310838291422,0.188832749379799,0.267633894225582,0.5534314699471,0.194169100141153,3.57122329650351,1.95195084921408,0,100,1
0.382638225564733,0.967309423722327,0.320170064922422,0.988487835973501,0.0151540478691459,0.814143536379561,0.326065526111051,0.653774745063856,0.355044544674456,0.988925900310278,1.87918236596984,3.81063763202628,0,100,1
0.48183726798743,0.989074794575572,0.287972239078954,0.869182843947783,0.247207426931709,0.51851764251478,0.445678207324818,0.428175618872046,0.358188312966377,0.591364508261904,1.70341485037907,1.79460589894054,0,100,1
0.49260861822404,0.700892742723227,0.236297072609887,0.0614867084659636,0.695124601013958,0.686304148752242,0.871382473036647,0.942092864541337,0.14841590076685,0.553247135132551,2.75815603527457,2.46590865563141,0,100,1
0.92583164665848,0.78617917583324,0.65472926851362,0.0948969316668808,0.85686741839163,0.285043153678998,0.808810455724597,0.673859311267734,0.696296043461189,0.502039809711277,2.14887059903874,2.90812662628848,0,100,1
0.760063527850434,0.0586076322942972,0.450425903080031,0.125325869768858,0.83589545940049,0.236093190032989,0.929936525411904,0.47594874445349,0.579741412308067,0.990432886406779,2.46672983650828,3.36064343301588,0,100,1
0.394018462160602,0.256804425269365,0.938977990765125,0.884777179686353,0.420119811780751,0.020468020811677,0.858718119096011,0.692328984616324,0.785665689734742,0.35728275612928,3.16706805344675,2.27925455007761,0,100,1
0.398877512896433,0.236022833036259,0.372190628666431,0.470990095054731,0.188700193539262,0.472523323027417,0.982497450662777,0.779773173388094,0.853847564198077,0.535263869678602,3.45652036417627,2.21892484088664,0,100,1
0.742629649117589,0.239535761065781,0.126608939142898,0.44060937082395,0.426821575500071,0.199754496570677,0.382325986167416,0.895373634062707,0.278983369702473,0.642699802294374,3.78285696539885,2.34315892269442,0,100,1
0.915308706928045,0.276229809969664,0.51757747377269,0.391882254742086,0.386484197340906,0.626602104865015,0.078569054370746,0.865032213041559,0.721360597992316,0.648564542643726,4.60666982535905,2.11288135374157,0,100,1
0.00650738528929651,0.741333638550714,0.870568137383088,0.0557780466042459,0.967231530928984,0.308783220360056,0.805330700241029,0.682493103435263,0.631910221185535,0.928662539459765,6.5039639251943,4.6970133312241,0,100,1
0.0437905297148973,0.691689610714093,0.240119727095589,0.517350605456159,0.0271865651011467,0.530447842786089,0.271901655010879,0.25043131550774,0.930343564832583,0.307557837571949,3.11037308334195,2.92191854140053,0,100,1
0.51980652869679,0.617327082669362,0.596689702244475,0.423245823243633,0.537689152173698,0.994489902164787,0.863158126594499,0.442338077351451,0.873696353752166,0.972605670569465,2.61207942909065,2.42180044877723,0,100,1
0.131572008365765,0.849534862209111,0.386322051519528,0.244505918584764,0.142988605657592,0.944138868013397,0.54748336202465,0.000967498170211911,0.0353201162070036,0.320870430441573,1.51760471149742,3.52112986582665,0,100,1
0.776522336527705,0.783821672666818,0.415745049947873,0.120525017846376,0.395499075297266,0.606260274071246,0.81790203624405,0.408525049220771,0.657733933767304,0.723874696996063,2.91324536549465,1.67857195102947,0,100,1
0.689028508029878,0.238905384903774,0.43526439089328,0.4692810671404,0.749371776822954,0.689445664174855,0.144836139166728,0.957840505754575,0.29041844047606,0.20925114559941,2.44890350423058,2.02169341487804,0,100,1
0.160918895388022,0.449377962620929,0.386954655405134,0.893484355183318,0.764382706489414,0.0563880535773933,0.377163272351027,0.530987793346867,0.816976061323658,0.966456141322851,3.29209541515872,4.00797817001727,0,100,1
0.126358547713608,0.268164491280913,0.638546830276027,0.436915548285469,0.41103554610163,0.734754527686164,0.588652579579502,0.987471824744716,0.860968081979081,0.794629467884079,3.56498676778848,4.78735932508983,0,100,1
0.895052085630596,0.224625155795366,0.198330401210114,0.917630568379536,0.159102451289073,0.349963845219463,0.780300116166472,0.0470029858406633,0.0731250364333391,0.340325658442453,5.14446235575723,3.54839080801047,0,100,1
0.71779305790551,0.0727469050325453,0.620997581630945,0.124731017509475,0.236035309964791,0.480722292792052,0.707830795319751,0.525992582086474,0.64266715105623,0.493037370732054,2.08961084104608,2.57750160549363,0,100,1
0.120615096297115,0.771570825949311,0.951595386024565,0.727949718711898,0.606279251398519,0.124672591686249,0.777597283478826,0.347517446614802,0.329818627098575,0.579245418542996,3.90578021033875,2.92015776926938,0,100,1
0.104882081970572,0.30833334592171,0.459156847791746,0.197344723390415,0.538324461318552,0.627920891158283,0.209339564666152,0.974219202529639,0.142967498395592,0.264343091053888,2.20365588069154,3.55399349745404,0,100,1
0.322233140002936,0.719249826855958,0.899285751394928,0.141561998985708,0.0384277515113354,0.273804999655113,0.866864173905924,0.538902293657884,0.702016121242195,0.874394677113742,3.0205896173536,2.38221894076285,0,100,1
0.904278052039444,0.811143715633079,0.08189616817981,0.862849876750261,0.630509485024959,0.972525604534894,0.742678210372105,0.168226797832176,0.960317765828222,0.026043760124594,3.3257119198327,2.60141759896036,0,100,1
0.661414645379409,0.7502805814147,0.605496059870347,0.0748597166966647,0.194733142619953,0.0304342468734831,0.257704663090408,0.543197356397286,0.890867707319558,0.86489464668557,2.98105682092978,2.51604114833601,0,100,1
0,0.784970810171217,0,0,0.00195483672947694,0.0744485772076624,0.316742058377713,0,0,0.00632747365290537,0.750693224206318,2.22872925095335,1,200,1
1,1,1,0.412710982374847,0.163076597033069,0.968529106231785,0.970651405997177,0.992864741467352,0.989773892031456,0.939667695986832,4.91533526842092,0.892917559310835,1,200,1
0.993831633548795,1,0.997334602382404,0.893484355183318,0.764382706489414,0.0563880535773933,0.953827771909279,0.964009421154971,0.99799591114607,0.983466228754489,1.24471660627926,2.10359789413337,1,200,1
0.752090157708153,0.539357725763693,0.474925334798172,0.374199737329036,0.433942447882146,0.390066472347826,0.992496432503685,0.761157799977809,0.360160617623478,0.770267748273909,1.49107604353038,1.59830617205107,1,200,1
0.148180699441582,0.732818370452151,0.177013873821124,0.198900963179767,0.488517076242715,0.818273310316727,0.151582036865875,0.753992048790678,0.417649022303522,0.525907471077517,2.04460004631202,1.1339691844604,1,200,1
0.549458074383438,0.279314050683752,0.141444837208837,0.832292926032096,0.658602410694584,0.802989636780694,0.926306304754689,0.655407412908971,0.689237603917718,0.3193995046895,1.8982925273711,1.23975236488591,1,200,1
0.104882081970572,0.30833334592171,0.459156847791746,0.197344723390415,0.538324461318552,0.627920891158283,0,0.961359877631164,0.00258962485201547,0,1.36501102248749,1.8622569884698,1,200,1
0.978454650302744,1,0.450425903080031,1,0.83589545940049,0.236093190032989,0.988763980279577,0.47594874445349,0.579741412308067,0.990432886406779,4.14101202586463,1.07449769524332,1,200,1
1,0.967958801751954,1,0.997440746771734,1,0.982894083692195,0.808810455724597,0.673859311267734,0.963462557542456,0.822808006539838,0.389585012300586,1.32639805013548,2,300,1
0.476883953204378,0.355307210236788,0.840186577988788,0.658971244236454,0.554785680491477,0.697682982077822,0.0238500598352402,0.260229878127575,0.091065029380843,0.118886581389233,0.150637748735418,1.95742024292602,2,300,1
0.33825026336126,0,0.640869127120823,0.0745899425819516,0.247489066561684,0.3735527836252,0.17175403283909,0.768474873155355,0,0.130654215812683,1.24473050800071,1.17639416957082,2,300,1
0.991614185317574,0.42738318222458,0.459156847791746,1,1,0.977676692093648,0.209339564666152,0.98121309297024,0.142967498395592,0.894498665740361,1.72519751284284,0.702064424484663,2,300,1
0.0313427179717296,7.10374772125988e-05,0.0102290225465977,0.869182843947783,0,0,0.445678207324818,0.0107188794483861,0.0980148653922954,0,1.78991137178513,0.661535990581333,2,300,1
0.98116746542412,0.970963192818124,0.995677820354606,0.470990095054731,1,0.994733117866291,0.982497450662777,0.993527743258099,0.923711479459372,0.964483236695961,1.16984329261619,0.0010941265646492,3,400,1
0.272227735258639,0.986316909780726,0.0789414293093946,0,0.0443591150771357,0.00920969992616777,0.0439775317394918,0.197300875326619,0,0,1.00446477739502,0.693528105035517,3,400,1
0.0021633512130948,0.551984153687954,0.0106647261165541,0,0,0,0.0357190834916941,0.0267844617871304,0.220597320469096,0.670040681492537,0.000977615794875542,1.19922281793745,3,400,1
0.996516603568791,1,1,0.959558413673952,0.996865551788235,1,1,1,1,1,0.94348661665768,1.28143014899735,4,500,1
1,0.992762258275192,0.996021245666137,1,1,1,1,1,0.939581237061205,0.995824575751793,1.22423364624177,0.195149939393804,4,500,1
0.991822223919448,0.967958801751954,1,0.997440746771734,0.99458502805416,1,0.992219483984868,0.685659356868491,0.963462557542456,0.962794419183674,1.29276517320149,0.00108216952618452,4,500,1
1,1,1,1,0.829956243012871,0.988440523111297,0.953552943009804,0.977501959763522,0.994931854598996,0.988606572161749,1.01619400053703,0.503655215102658,4,500,1
0.978869275885501,0.986206531075255,0.983420212018294,0.952714716084301,0.971237324637041,0.916747250527003,0.982184238105878,0.978042659342472,1,1,0.387899475433186,1.44534187610443,4,500,1
0,0.0219811084937409,0,0,0.0474470127320729,0.0744485772076624,0.0229914934677916,0,0,0.00632747365290537,0.881090267263297,1.33500758733898,4,500,1
0.995346797194392,1,0.976580303557293,0.534486173419282,0.986206630498183,1,1,0.971060654356902,0.998270806901204,0.588058697311284,0.0795552694708552,4.98112154714342,4,500,1
0.98116746542412,0.970963192818124,0.995677820354606,0.470990095054731,1,0.994733117866291,0.982497450662777,0.993527743258099,0.923711479459372,0.964483236695961,1.02583452416821,0.238181711620022,4,500,1
0.0115754989260415,0.230887651443481,0,0,0,0,0.00330381319613066,0.00765472520108895,0,0.189441578319177,0.155784288915552,2.20850719841976,4,500,1
0.98648365434048,1,0.992358866025509,0.946247888970114,0.989269736271408,1,1,0.981542579075022,1,0.989322671530132,1,0.310466300297538,5,600,1
0.991822223919448,0.967958801751954,1,0.997440746771734,0.99458502805416,1,0.992219483984868,0.685659356868491,0.963462557542456,0.962794419183674,1.15835106737279,2.89360138312489e-06,5,600,1
1,1,1,0.902470553599997,1,0.605549807893112,0.995383840701955,0.986320591946342,1,0.854865357279778,5.35539252546346e-05,1.07268133710866,5,600,1
0.0281227142556489,7.10374772125988e-05,0,0,0.122456062352285,0.026290035294734,0.202279725112021,0.0243725035284302,0.0980148653922954,0.0351483833777516,1.02583452416821,0.238181711620022,5,600,1
0.999369707542678,1,0.923351521029754,1,0.980307477651872,1,1,0.999845493280237,0.864977315301076,1,1.02938339870823,0.142537300540495,6,700,1
1,1,0.999069655720818,0.939850846030119,0.996865551788235,0.970110882094791,1,0.954760460859623,1,0.966279843667401,0.63315547468155,1.00946054446176,6,700,1
0.0252934543971916,0.0190711270188338,0.429751861374825,0.0745899425819516,0.247489066561684,0,0.00250733664795089,0.0142410212439507,0,0,1,0.310466300297538,6,700,1
0.992023817911997,1,0.99635291742425,1,1,0.984062801486978,1,1,0.943023365819812,0.987810727489289,1.01281512319286,0.214562038047394,6,700,1
1,1,1,1,0.992840860277522,1,1,0.96449764509883,0.994931854598996,1,0.00437291776530957,1.49157157985612,6,700,1
0.996020591295796,0.908884672495894,0.983420212018294,0.951391520285999,1,1,0.982184238105878,1,1,0.956406036620307,1.03327224583398,0.084089602758692,6,700,1
1,0.991474423498214,0.0304471033288684,0.9168326035085,0.96799432858863,0.87974690599367,0.356908033553862,1,1,1,1.08371788605816,0.00108216952618452,6,700,1
1,1,0.923351521029754,1,1,1,1,0.999879412698695,0.864977315301076,1,1.07965246180808,0.114726624008832,7,800,1
1,1,1,1,1,0.982557813935539,1,0.987396587943268,1,0.961708052623356,0.000978520205184408,1.99102877964198,7,800,1
0,0,0,0.0124881386998861,0.0197351442036977,0.00215600493730306,0.000279098280660472,0,0,0,1.07672356316882,0.19402866607902,7,800,1
0.9955422437747,1,1,0.797154629177139,1,0.980194114725147,0.99771028044885,1,1,0.999442811580816,1.02096429566247,0.278088956979396,7,800,1
0.999369707542678,1,0.923351521029754,1,1,1,1,0.999879412698695,0.864977315301076,1,1,0.301047078972695,7,800,1
1,1,0.923351521029754,1,0.992029253692654,0.997858015573777,1,0.999845493280237,1,1,1.41426926200259,0.000209445147483223,7,800,1
1,0.992762258275192,1,0.995888080372658,1,0.99818137121064,0.976914724237346,1,1,0.998713954493933,1.02399974521476,0.238181711620022,7,800,1
1,1,1,1,0.992840860277522,0.983222364018554,1,0.96449764509883,0.99585103561774,1,0.150656578447319,1.06216946706231,7,800,1
